seed,role,radius,saturated,mixed,injected_clip_target,preprocessing,qualified,comparisons,max_accuracy_budget_fraction,encoded_y_bias,encoded_cb_bias,encoded_cr_bias,accepted_black_fraction,insufficient_bins,rejected_clipped,rejected_structure,rejected_correlation
98179,fit,0,false,false,0.15,color_nr,True,6,0.0017517481,-0.015638091,5.8720074e-10,8.8954743e-13,0.15136719,0,0,0,0
98179,fit,0,false,false,0.15,sharpen,True,6,0.0011639927,-0.018086783,-4.5255086e-19,-5.7109516e-19,0.22290039,0,0,0,0
98179,fit,0,false,false,0.15,default,True,6,0.0011639927,-0.018086784,6.6022097e-10,-6.0846953e-12,0.22290039,0,0,0,0
98179,fit,0,false,false,0.3,lower_clip,True,6,0.0040667174,-0.0050866887,-5.7966035e-19,-7.3150058e-19,0.30322266,0,0,0,0
98179,fit,0,false,false,0.3,color_nr,True,6,0.0020333587,-0.0050866886,5.9235437e-10,1.3254339e-11,0.30322266,0,0,0,0
98179,fit,0,false,false,0.3,sharpen,True,6,0.0015290397,-0.0038832025,-5.7140663e-19,-7.2108483e-19,0.36376953,0,0,0,0
98179,fit,0,false,false,0.3,default,True,6,0.0015290397,-0.0038832024,6.1929747e-10,1.0122455e-11,0.36376953,0,0,0,0
98179,fit,0,false,false,0.45,lower_clip,True,6,0.011371854,0.035931213,8.0142456e-19,1.0113552e-18,0.45166016,0,0,0,0
98179,fit,0,false,false,0.45,color_nr,True,6,0.005685927,0.035931213,5.2956227e-10,2.3460668e-11,0.45166016,0,0,0,0
98179,fit,0,false,false,0.45,sharpen,True,6,0.0032033828,0.039125454,8.5514568e-19,1.0791484e-18,0.49560547,0,0,0,0
98179,fit,0,false,false,0.45,default,True,6,0.0032033828,0.039125454,5.3686763e-10,2.258439e-11,0.49536133,0,0,0,0
98179,fit,0,false,false,0.595,lower_clip,True,6,0.050222448,0.044885842,8.8999205e-19,1.1231227e-18,0.59033203,0,0,0,0
98179,fit,0,false,false,0.595,color_nr,True,6,0.025111224,0.044885842,3.7632704e-10,2.7460125e-11,0.59033203,0,0,0,0
98179,fit,0,false,false,0.595,sharpen,False,0,,,,,,1,64,0,0
98179,fit,0,false,false,0.595,default,False,0,,,,,,1,64,0,0
98179,fit,0,false,true,0.05,lower_clip,True,6,0.0042001781,-0.0075291466,-0.0041598791,0.00025378296,0.050292969,0,0,0,0
98179,fit,0,false,true,0.05,color_nr,True,6,0.022027975,-0.0038866089,-7.5091128e-05,-7.6134561e-05,0.001953125,0,0,0,0
98179,fit,0,false,true,0.05,sharpen,True,6,0.0018896004,-0.010242493,-0.0026224558,0.00064070867,0.062744141,0,0,0,0
98179,fit,0,false,true,0.05,default,True,6,0.013713033,-0.0071287814,-0.00011479447,-8.4629481e-05,0.013671875,0,0,0,0
98179,fit,0,false,true,0.15,lower_clip,True,6,0.004238903,-0.011893533,-0.0040423788,0.00020871343,0.15063477,0,0,0,0
98179,fit,0,false,true,0.15,color_nr,True,6,0.013848984,-0.0056649573,0.00083491014,-0.00019076517,0.010986328,0,0,0,0
98179,fit,0,false,true,0.15,sharpen,True,6,0.0019129228,-0.013429254,-0.001727395,0.00065952602,0.15942383,0,0,0,0
98179,fit,0,false,true,0.15,default,True,6,0.013848984,-0.0097890701,0.00097537616,-0.00019823221,0.052246094,0,0,0,0
98179,fit,0,false,true,0.3,lower_clip,True,6,0.028252277,-0.015309676,-0.0022782566,9.1930143e-05,0.30322266,0,0,0,0
98179,fit,0,false,true,0.3,color_nr,True,6,0.014822478,-0.00647409,0.002657552,-0.00029752132,0.036132812,0,0,0,0
98179,fit,0,false,true,0.3,sharpen,True,6,0.0020272647,-0.014417406,0.00041104653,0.00059136834,0.27514648,0,0,0,0
98179,fit,0,false,true,0.3,default,True,6,0.02014487,-0.010356093,0.0030914642,-0.00027847752,0.11181641,0,0,0,0
98179,fit,0,false,true,0.45,lower_clip,True,6,0.0044223573,-0.015463717,3.1801328e-05,-1.8021401e-06,0.45117188,0,0,0,0
98179,fit,0,false,true,0.45,color_nr,True,6,0.01440836,-0.0048342868,0.0048144305,-0.00032476288,0.07421875,0,0,0,0
98179,fit,0,false,true,0.45,sharpen,True,6,0.0020238287,-0.012501864,0.0028057098,0.00059928582,0.37353516,0,0,0,0
98179,fit,0,false,true,0.45,default,True,6,0.01440836,-0.0077330674,0.0054107359,-0.00026517692,0.17602539,0,0,0,0
98179,fit,0,false,true,0.595,lower_clip,True,6,0.034392468,-0.010602448,0.0025920852,-8.1460194e-05,0.59130859,0,0,0,0
98179,fit,0,false,true,0.595,color_nr,True,6,0.014045686,0.0011903064,0.0071912849,-0.00026119818,0.12548828,0,0,0,0
98179,fit,0,false,true,0.595,sharpen,True,6,0.0019888176,-0.0061877097,0.0053046624,0.00063853047,0.45996094,0,0,0,0
98179,fit,0,false,true,0.595,default,True,6,0.014045686,-0.00035425081,0.0078012377,-0.00016601095,0.2434082,0,0,0,0
98179,fit,0,true,false,0.05,lower_clip,True,6,0.0033392011,-0.0045787552,0.0021403787,-0.0062072218,0.049804688,0,0,0,0
98179,fit,0,true,false,0.05,color_nr,True,6,0.0047296434,-0.004333394,0.0018368224,-0.0056985468,0.047607422,0,0,0,0
98179,fit,0,true,false,0.05,sharpen,True,6,0.001037099,-0.0052814418,0.0029552176,-0.0095705907,0.10717773,0,0,0,0
98179,fit,0,true,false,0.05,default,True,6,0.004730147,-0.0050856379,0.0026652293,-0.0090779636,0.10449219,0,0,0,0
98179,fit,0,true,false,0.15,lower_clip,True,6,0.0033614116,-0.0055497056,0.0026375315,-0.0071930187,0.15136719,0,0,0,0
98179,fit,0,true,false,0.15,color_nr,True,6,0.0061576081,-0.0045341038,0.0014919827,-0.0049193164,0.13256836,0,0,0,0
98179,fit,0,true,false,0.15,sharpen,True,6,0.0011613969,-0.0040736131,0.0027920369,-0.0090749036,0.21850586,0,0,0,0
98179,fit,0,true,false,0.15,default,True,6,0.0061576081,-0.0033539493,0.0017476317,-0.007065355,0.20654297,0,0,0,0
98179,fit,0,true,false,0.3,lower_clip,True,6,0.0052809085,-0.0039125695,0.0016608189,-0.00083714702,0.30322266,0,0,0,0
98179,fit,0,true,false,0.3,color_nr,True,6,0.0067459091,-0.0013402084,-0.0010208988,0.0049495369,0.23754883,0,0,0,0
98179,fit,0,true,false,0.3,sharpen,True,6,0.002139092,-0.00030349794,0.0010263601,-0.00042604727,0.3515625,0,0,0,0
98179,fit,0,true,false,0.3,default,True,6,0.0067459091,0.0014865456,-0.001357331,0.0044135322,0.31005859,0,0,0,0
98179,fit,0,true,false,0.45,lower_clip,True,6,0.026210039,0.0041035328,-0.0029151946,0.022693136,0.45166016,0,0,0,0
98179,fit,0,true,false,0.45,color_nr,True,6,0.014443768,0.0086074036,-0.007338321,0.032522881,0.32177734,0,0,0,0
98179,fit,0,true,false,0.45,sharpen,True,6,0.011173894,0.0089189831,-0.0040851549,0.024911587,0.46582031,0,0,0,0
98179,fit,0,true,false,0.45,default,True,6,0.011963547,0.012293386,-0.0080428763,0.033090449,0.37866211,0,0,0,0
98179,fit,0,true,false,0.595,lower_clip,True,6,0.027161403,0.0050761827,-0.0035135511,0.028384287,0.59033203,0,0,0,0
98179,fit,0,true,false,0.595,color_nr,True,6,0.0059750663,0.011793211,-0.0097735954,0.042217416,0.38720703,0,0,0,0
98179,fit,0,true,false,0.595,sharpen,True,6,0.002535073,0.010474177,-0.0050315124,0.031983194,0.5300293,0,0,0,0
98179,fit,0,true,false,0.595,default,True,6,0.0059750663,0.016031268,-0.010757959,0.043660179,0.41870117,0,0,0,0
98179,fit,0,true,true,0.05,lower_clip,True,6,0.0041975563,-0.0045903654,0.0016660643,-0.0061989438,0.049804688,0,0,0,0
98179,fit,0,true,true,0.05,color_nr,True,6,0.0060681754,-0.001074993,-0.0065713676,0.0066283479,0.011962891,0,0,0,0
98179,fit,0,true,true,0.05,sharpen,True,6,0.0019395234,-0.0054842051,0.0023825033,-0.0079107877,0.079345703,0,0,0,0
98179,fit,0,true,true,0.05,default,True,6,0.0060681754,-0.0024207055,-0.0057781665,0.0040249012,0.038818359,0,0,0,0
98179,fit,0,true,true,0.15,lower_clip,True,6,0.0042202891,-0.0055509828,0.0020980924,-0.0071921081,0.15136719,0,0,0,0
98179,fit,0,true,true,0.15,color_nr,True,6,0.006181104,-0.00051583103,-0.007046067,0.008840327,0.050537109,0,0,0,0
98179,fit,0,true,true,0.15,sharpen,True,6,0.0020243371,-0.0052964303,0.002462169,-0.0079517233,0.17382812,0,0,0,0
98179,fit,0,true,true,0.15,default,True,6,0.006181104,-0.0010967128,-0.0063920911,0.0062208354,0.10205078,0,0,0,0
98179,fit,0,true,true,0.3,lower_clip,True,6,0.0043049788,-0.0038994208,0.0010528683,-0.00085007743,0.30322266,0,0,0,0
98179,fit,0,true,true,0.3,color_nr,True,6,0.0065874169,0.0029120075,-0.0090380427,0.018401956,0.11914062,0,0,0,0
98179,fit,0,true,true,0.3,sharpen,True,6,0.0021922035,-0.0021195861,0.00083434946,0.00021443546,0.27514648,0,0,0,0
98179,fit,0,true,true,0.3,default,True,6,0.0065874169,0.0035664311,-0.008776894,0.016716871,0.1809082,0,0,0,0
98179,fit,0,true,true,0.45,lower_clip,True,6,0.012579997,0.004136646,-0.003589906,0.022659775,0.45166016,0,0,0,0
98179,fit,0,true,true,0.45,color_nr,True,6,0.011469385,0.01274523,-0.014635901,0.044728076,0.18969727,0,0,0,0
98179,fit,0,true,true,0.45,sharpen,True,6,0.007558777,0.0072455576,-0.0043729718,0.025589155,0.35083008,0,0,0,0
98179,fit,0,true,true,0.45,default,True,6,0.010508451,0.014409178,-0.014749255,0.044074188,0.24731445,0,0,0,0
98179,fit,0,true,true,0.595,lower_clip,True,6,0.018580699,0.0051518194,-0.0042707378,0.028339523,0.59082031,0,0,0,0
98179,fit,0,true,true,0.595,color_nr,True,6,0.00705428,0.015676654,-0.016387062,0.05282274,0.25317383,0,0,0,0
98179,fit,0,true,true,0.595,sharpen,True,6,0.0024545195,0.0094155988,-0.0055748951,0.033013614,0.40673828,0,0,0,0
98179,fit,0,true,true,0.595,default,True,6,0.00705428,0.018112504,-0.016814116,0.053050601,0.29882812,0,0,0,0
98179,fit,1,false,false,0.05,lower_clip,True,6,0.011264376,-0.013360761,-6.8537645e-19,-8.6490869e-19,0.049316406,0,0,0,0
98179,fit,1,false,false,0.05,color_nr,True,6,0.011263873,-0.013360761,5.4049691e-10,-1.8105857e-11,0.049316406,0,0,0,0
98179,fit,1,false,false,0.05,sharpen,True,6,0.011662478,-0.017703413,-7.8903902e-19,-9.9572534e-19,0.089111328,0,0,0,0
98179,fit,1,false,false,0.05,default,True,6,0.011662478,-0.017703413,6.4419188e-10,-2.7150696e-11,0.089599609,0,0,0,0
98179,fit,1,false,false,0.15,lower_clip,True,6,0.0077197684,-0.015769015,-5.8291591e-19,-7.3560892e-19,0.14648438,0,0,0,0
98179,fit,1,false,false,0.15,color_nr,True,6,0.0077197684,-0.015769015,4.9270395e-10,4.1517635e-12,0.14648438,0,0,0,0
98179,fit,1,false,false,0.15,sharpen,True,6,0.0086965338,-0.018162512,-7.1981698e-19,-9.083708e-19,0.20336914,0,0,0,0
98179,fit,1,false,false,0.15,default,True,6,0.0086965338,-0.018162512,5.3491936e-10,7.0113979e-13,0.20288086,0,0,0,0
98179,fit,1,false,false,0.3,lower_clip,True,6,0.0069137325,-0.0053365025,-5.4711397e-19,-6.9042878e-19,0.30004883,0,0,0,0
98179,fit,1,false,false,0.3,color_nr,True,6,0.0069137325,-0.0053365024,5.45958e-10,1.3980151e-11,0.30004883,0,0,0,0
98179,fit,1,false,false,0.3,sharpen,True,6,0.008517739,-0.0052743677,-5.7751727e-19,-7.2879613e-19,0.35205078,0,0,0,0
98179,fit,1,false,false,0.3,default,True,6,0.008517739,-0.0052743676,5.7113195e-10,1.1118543e-11,0.35302734,0,0,0,0
98179,fit,1,false,false,0.45,lower_clip,True,6,0.028674083,0.034661129,7.6086679e-19,9.601735e-19,0.44775391,0,0,0,0
98179,fit,1,false,false,0.45,color_nr,True,6,0.028674083,0.034661129,4.6433275e-10,2.7521995e-11,0.44775391,0,0,0,0
98179,fit,1,false,false,0.45,sharpen,True,6,0.0089413894,0.036281025,7.7071933e-19,9.7260687e-19,0.49121094,0,0,0,0
98179,fit,1,false,false,0.45,default,True,6,0.0089413894,0.036281025,4.7585457e-10,2.5815294e-11,0.49121094,0,0,0,0
98179,fit,1,false,false,0.595,lower_clip,True,6,0.10574951,0.04490643,8.9297308e-19,1.1268846e-18,0.58032227,0,0,0,0
98179,fit,1,false,false,0.595,color_nr,True,6,0.10574951,0.04490643,3.6156817e-10,2.4086461e-11,0.58032227,0,0,0,0
98179,fit,1,false,false,0.595,sharpen,True,6,0.18402837,0.047151449,9.4367472e-19,1.1908674e-18,0.5949707,0,0,0,0
98179,fit,1,false,false,0.595,default,True,6,0.18402837,0.047151449,3.6297335e-10,2.3723379e-11,0.59472656,0,0,0,0
98179,fit,1,false,true,0.05,lower_clip,True,6,0.017656177,-0.0076905361,-0.0041176767,0.00029220187,0.050292969,0,0,0,0
98179,fit,1,false,true,0.05,color_nr,True,6,0.24119133,-0.0040837864,0.00021442427,3.8516866e-05,0.0012207031,0,0,0,0
98179,fit,1,false,true,0.05,sharpen,True,6,0.01702323,-0.0095553095,-0.0030379216,0.00056635916,0.051757812,0,0,0,0
98179,fit,1,false,true,0.05,default,True,6,0.10751712,-0.006270244,0.00020984518,4.5884103e-05,0.0078125,0,0,0,0
98179,fit,1,false,true,0.15,lower_clip,True,6,0.017634844,-0.012085516,-0.0039641643,0.00028888687,0.14941406,0,0,0,0
98179,fit,1,false,true,0.15,color_nr,True,6,0.072344989,-0.0059244678,0.0012871308,-9.4275069e-06,0.0092773438,0,0,0,0
98179,fit,1,false,true,0.15,sharpen,True,6,0.017398193,-0.01326498,-0.0022703779,0.00061455907,0.1418457,0,0,0,0
98179,fit,1,false,true,0.15,default,True,6,0.045455577,-0.0089270259,0.0014070005,5.9854365e-06,0.034912109,0,0,0,0
98179,fit,1,false,true,0.3,lower_clip,True,6,0.04023825,-0.015531749,-0.0021703023,0.0001938389,0.30517578,0,0,0,0
98179,fit,1,false,true,0.3,color_nr,True,6,0.071525224,-0.0067883586,0.0032490435,-6.7305085e-05,0.032958984,0,0,0,0
98179,fit,1,false,true,0.3,sharpen,True,6,0.038172189,-0.01508173,-0.00013200322,0.00057856288,0.25366211,0,0,0,0
98179,fit,1,false,true,0.3,default,True,6,0.049088387,-0.009858074,0.0035579847,-3.0644585e-05,0.088378906,0,0,0,0
98179,fit,1,false,true,0.45,lower_clip,True,6,0.013899683,-0.015689675,0.00017596917,5.9905831e-05,0.44970703,0,0,0,0
98179,fit,1,false,true,0.45,color_nr,True,6,0.039114958,-0.0051775336,0.0054618379,-8.7415875e-05,0.067138672,0,0,0,0
98179,fit,1,false,true,0.45,sharpen,True,6,0.013473385,-0.013705482,0.0023053595,0.00053034212,0.35742188,0,0,0,0
98179,fit,1,false,true,0.45,default,True,6,0.039114958,-0.0076885556,0.0058785366,-3.381154e-05,0.14379883,0,0,0,0
98179,fit,1,false,true,0.595,lower_clip,True,6,0.050562439,-0.010817789,0.0027646629,-5.4230219e-05,0.58789062,0,0,0,0
98179,fit,1,false,true,0.595,color_nr,True,6,0.034878731,0.000808981,0.0078282572,-1.6037224e-05,0.11914062,0,0,0,0
98179,fit,1,false,true,0.595,sharpen,True,6,0.011507097,-0.0076533413,0.0048567552,0.00051642686,0.44482422,0,0,0,0
98179,fit,1,false,true,0.595,default,True,6,0.03463956,-0.00073685508,0.0082582902,4.7127852e-05,0.20922852,0,0,0,0
98179,fit,1,true,false,0.05,lower_clip,True,6,0.018257578,-0.0046398183,0.0021507113,-0.0062180321,0.049316406,0,0,0,0
98179,fit,1,true,false,0.05,color_nr,True,6,0.014354218,-0.0043915596,0.001850449,-0.0056824662,0.045654297,0,0,0,0
98179,fit,1,true,false,0.05,sharpen,True,6,0.018257578,-0.0052760744,0.0027492554,-0.0086163954,0.087646484,0,0,0,0
98179,fit,1,true,false,0.05,default,True,6,0.014353718,-0.0050732059,0.0024629697,-0.0081085608,0.084716797,0,0,0,0
98179,fit,1,true,false,0.15,lower_clip,True,6,0.024957679,-0.0056287667,0.0026568614,-0.007229997,0.14648438,0,0,0,0
98179,fit,1,true,false,0.15,color_nr,True,6,0.020938375,-0.0046201298,0.0015378555,-0.0049386578,0.12670898,0,0,0,0
98179,fit,1,true,false,0.15,sharpen,True,6,0.024957679,-0.0047911866,0.0028193213,-0.0086928276,0.19750977,0,0,0,0
98179,fit,1,true,false,0.15,default,True,6,0.020938375,-0.0040130936,0.0017821428,-0.0066327998,0.18505859,0,0,0,0
98179,fit,1,true,false,0.3,lower_clip,True,6,0.023532462,-0.0040185034,0.0016947265,-0.00093973332,0.30004883,0,0,0,0
98179,fit,1,true,false,0.3,color_nr,True,6,0.020110647,-0.0015032798,-0.00089388944,0.0047539554,0.23193359,0,0,0,0
98179,fit,1,true,false,0.3,sharpen,True,6,0.023532462,-0.0016395124,0.0012914439,-0.00076487371,0.33105469,0,0,0,0
98179,fit,1,true,false,0.3,default,True,6,0.020110647,0.00030413393,-0.0010751113,0.0041988702,0.28686523,0,0,0,0
98179,fit,1,true,false,0.45,lower_clip,True,6,0.019431129,0.0037848706,-0.0027611341,0.022014772,0.45019531,0,0,0,0
98179,fit,1,true,false,0.45,color_nr,True,6,0.019322018,0.0081379647,-0.0069916921,0.031537468,0.31738281,0,0,0,0
98179,fit,1,true,false,0.45,sharpen,True,6,0.019431129,0.007178325,-0.0036033738,0.023662944,0.43066406,0,0,0,0
98179,fit,1,true,false,0.45,default,True,6,0.019322018,0.010660613,-0.0074696791,0.031863424,0.3527832,0,0,0,0
98179,fit,1,true,false,0.595,lower_clip,True,6,0.063216093,0.005032439,-0.0035156125,0.028430156,0.58032227,0,0,0,0
98179,fit,1,true,false,0.595,color_nr,True,6,0.018141787,0.011511653,-0.0094995483,0.041780427,0.38232422,0,0,0,0
98179,fit,1,true,false,0.595,sharpen,True,6,0.016201685,0.009115531,-0.0047125099,0.031403984,0.49389648,0,0,0,0
98179,fit,1,true,false,0.595,default,True,6,0.018141787,0.014528189,-0.010212391,0.042824435,0.39624023,0,0,0,0
98179,fit,1,true,true,0.05,lower_clip,True,6,0.015872852,-0.0046773584,0.0017029089,-0.006191266,0.049316406,0,0,0,0
98179,fit,1,true,true,0.05,color_nr,True,6,0.033190666,-0.0012853956,-0.0059881092,0.0060701481,0.010498047,0,0,0,0
98179,fit,1,true,true,0.05,sharpen,True,6,0.015872852,-0.0053152779,0.0021907151,-0.0073507419,0.065673828,0,0,0,0
98179,fit,1,true,true,0.05,default,True,6,0.025832145,-0.0022626394,-0.005435111,0.0042648701,0.028808594,0,0,0,0
98179,fit,1,true,true,0.15,lower_clip,True,6,0.014994573,-0.0056563699,0.0021443939,-0.0072103159,0.14648438,0,0,0,0
98179,fit,1,true,true,0.15,color_nr,True,6,0.026376102,-0.0007873202,-0.0064248842,0.0081973179,0.048828125,0,0,0,0
98179,fit,1,true,true,0.15,sharpen,True,6,0.014994573,-0.0055183542,0.0023965123,-0.0077239507,0.15332031,0,0,0,0
98179,fit,1,true,true,0.15,default,True,6,0.026376102,-0.0012972895,-0.0059415039,0.0062769148,0.0859375,0,0,0,0
98179,fit,1,true,true,0.3,lower_clip,True,6,0.015810211,-0.0040293937,0.0011132084,-0.00093221505,0.30004883,0,0,0,0
98179,fit,1,true,true,0.3,color_nr,True,6,0.027274591,0.0025437758,-0.008363367,0.017614174,0.11694336,0,0,0,0
98179,fit,1,true,true,0.3,sharpen,True,6,0.015810211,-0.0027811936,0.0009434137,-0.00010293537,0.25366211,0,0,0,0
98179,fit,1,true,true,0.3,default,True,6,0.027274591,0.0029062033,-0.0081534081,0.016322079,0.16308594,0,0,0,0
98179,fit,1,true,true,0.45,lower_clip,True,6,0.017922156,0.0037881867,-0.0034048881,0.021991173,0.44995117,0,0,0,0
98179,fit,1,true,true,0.45,color_nr,True,6,0.027859685,0.012064551,-0.013783312,0.043242976,0.18554688,0,0,0,0
98179,fit,1,true,true,0.45,sharpen,True,6,0.017922156,0.0060659274,-0.0040058243,0.024237103,0.33251953,0,0,0,0
98179,fit,1,true,true,0.45,default,True,6,0.027859685,0.013177757,-0.013848845,0.042699994,0.22753906,0,0,0,0
98179,fit,1,true,true,0.595,lower_clip,True,6,0.052444353,0.0050737969,-0.0042389283,0.028418271,0.58056641,0,0,0,0
98179,fit,1,true,true,0.595,color_nr,True,6,0.027871578,0.015183972,-0.015637197,0.051994672,0.25024414,0,0,0,0
98179,fit,1,true,true,0.595,sharpen,True,6,0.019946605,0.0082723236,-0.0052479009,0.032006839,0.39404297,0,0,0,0
98179,fit,1,true,true,0.595,default,True,6,0.027871578,0.016910482,-0.015948176,0.052135912,0.28100586,0,0,0,0
98179,fit,2,false,false,0.05,lower_clip,True,6,0.011429126,-0.013544244,-1.0285737e-18,-1.2980054e-18,0.048583984,0,0,0,0
98179,fit,2,false,false,0.05,color_nr,True,6,0.011429126,-0.013544244,4.7003393e-10,-1.7732119e-11,0.048583984,0,0,0,0
98179,fit,2,false,false,0.05,sharpen,True,6,0.012788857,-0.016767592,-1.0803078e-18,-1.3632911e-18,0.078613281,0,0,0,0
98179,fit,2,false,false,0.05,default,True,6,0.012788857,-0.016767592,5.3072019e-10,-2.3514824e-11,0.078369141,0,0,0,0
98179,fit,2,false,false,0.15,lower_clip,True,6,0.0065844391,-0.015975007,-4.6822891e-19,-5.9088002e-19,0.14794922,0,0,0,0
98179,fit,2,false,false,0.15,color_nr,True,6,0.0065844391,-0.015975007,4.34336e-10,5.4974331e-12,0.14794922,0,0,0,0
98179,fit,2,false,false,0.15,sharpen,True,6,0.0080915142,-0.018133244,-5.3639803e-19,-6.7690584e-19,0.19018555,0,0,0,0
98179,fit,2,false,false,0.15,default,True,6,0.0080915142,-0.018133244,4.9218388e-10,-7.5333911e-13,0.18920898,0,0,0,0
98179,fit,2,false,false,0.3,lower_clip,True,6,0.0012367698,-0.0057728956,-3.0533664e-19,-3.8531863e-19,0.30371094,0,0,0,0
98179,fit,2,false,false,0.3,color_nr,True,6,0.0012367698,-0.0057728957,4.9730435e-10,9.6136999e-12,0.30371094,0,0,0,0
98179,fit,2,false,false,0.3,sharpen,True,6,0.0014926728,-0.0062688822,-3.5837031e-19,-4.5224431e-19,0.34277344,0,0,0,0
98179,fit,2,false,false,0.3,default,True,6,0.0014921218,-0.0062688823,5.2168371e-10,7.1458802e-12,0.34326172,0,0,0,0
98179,fit,2,false,false,0.45,lower_clip,True,6,0.071587348,0.034365355,7.4389114e-19,9.3875112e-19,0.44604492,0,0,0,0
98179,fit,2,false,false,0.45,color_nr,True,6,0.071587348,0.034365355,3.9324489e-10,2.547388e-11,0.44604492,0,0,0,0
98179,fit,2,false,false,0.45,sharpen,False,0,,,,,,1,0,0,0
98179,fit,2,false,false,0.45,default,False,0,,,,,,1,0,0,0
98179,fit,2,false,false,0.595,lower_clip,True,6,0.17095821,0.044975163,8.9984774e-19,1.1355601e-18,0.57543945,0,0,0,0
98179,fit,2,false,false,0.595,color_nr,True,6,0.17095773,0.044975163,3.2533951e-10,2.2686691e-11,0.57543945,0,0,0,0
98179,fit,2,false,false,0.595,sharpen,True,6,0.23268446,0.046261958,9.2500963e-19,1.167313e-18,0.59033203,0,0,0,0
98179,fit,2,false,false,0.595,default,True,6,0.2157198,0.046261958,3.3102396e-10,2.2225843e-11,0.59350586,0,0,0,0
98179,fit,2,false,true,0.05,lower_clip,True,6,0.011657619,-0.0077000554,-0.0040629148,0.00033336926,0.049560547,0,0,0,0
98179,fit,2,false,true,0.05,color_nr,True,6,0.38059464,-0.004387227,0.0002620789,0.0001505938,0.0012207031,0,0,0,0
98179,fit,2,false,true,0.05,sharpen,True,6,0.011657619,-0.0089153884,-0.0033165111,0.00050215819,0.044677734,0,0,0,0
98179,fit,2,false,true,0.05,default,True,6,0.20259549,-0.0058150337,0.00027034903,0.00016691239,0.0053710938,0,0,0,0
98179,fit,2,false,true,0.15,lower_clip,True,6,0.011440015,-0.012169877,-0.0038698354,0.00027013627,0.15063477,0,0,0,0
98179,fit,2,false,true,0.15,color_nr,True,6,0.12078057,-0.0064589474,0.0014251283,0.00013986243,0.011230469,0,0,0,0
98179,fit,2,false,true,0.15,sharpen,True,6,0.011954313,-0.013005279,-0.002624163,0.00049056605,0.12915039,0,0,0,0
98179,fit,2,false,true,0.15,default,True,6,0.089140538,-0.0084755937,0.0015137113,0.0001663867,0.029785156,0,0,0,0
98179,fit,2,false,true,0.3,lower_clip,True,6,0.065383619,-0.015683468,-0.0019818401,0.00017177527,0.31152344,0,0,0,0
98179,fit,2,false,true,0.3,color_nr,True,6,0.10936906,-0.0075413027,0.003455435,0.00016821432,0.040527344,0,0,0,0
98179,fit,2,false,true,0.3,sharpen,True,6,0.090326852,-0.01538062,-0.00043656233,0.00045761249,0.22924805,0,0,0,0
98179,fit,2,false,true,0.3,default,True,6,0.10250302,-0.009606213,0.0036634021,0.00020989899,0.083496094,0,0,0,0
98179,fit,2,false,true,0.45,lower_clip,True,6,0.011679711,-0.015879776,0.00041258765,4.5662889e-05,0.45629883,0,0,0,0
98179,fit,2,false,true,0.45,color_nr,True,6,0.087926189,-0.0060462891,0.0056618255,0.00023721279,0.078857422,0,0,0,0
98179,fit,2,false,true,0.45,sharpen,True,6,0.012326837,-0.014440068,0.0020415773,0.00040459801,0.34033203,0,0,0,0
98179,fit,2,false,true,0.45,default,True,6,0.087926189,-0.0076838009,0.0059305871,0.00028148376,0.13696289,0,0,0,0
98179,fit,2,false,true,0.595,lower_clip,True,6,0.057560763,-0.011114236,0.0029531891,-9.5588516e-05,0.57910156,0,0,0,0
98179,fit,2,false,true,0.595,color_nr,True,6,0.084086683,-0.00019086944,0.0079364139,0.00032280958,0.13647461,0,0,0,0
98179,fit,2,false,true,0.595,sharpen,True,6,0.012925878,-0.0087128709,0.004554463,0.00033279644,0.43017578,0,0,0,0
98179,fit,2,false,true,0.595,default,True,6,0.084086683,-0.0011235155,0.0082015595,0.00036342382,0.20141602,0,0,0,0
98179,fit,2,true,false,0.05,lower_clip,True,6,0.015174161,-0.0047341631,0.0021777962,-0.006281588,0.048583984,0,0,0,0
98179,fit,2,true,false,0.05,color_nr,True,6,0.016766104,-0.0044755563,0.0018783034,-0.0056889135,0.044189453,0,0,0,0
98179,fit,2,true,false,0.05,sharpen,True,6,0.015174161,-0.0052492194,0.0026082547,-0.0079735952,0.076660156,0,0,0,0
98179,fit,2,true,false,0.05,default,True,6,0.017046264,-0.0050335466,0.0023232137,-0.0074174316,0.072509766,0,0,0,0
98179,fit,2,true,false,0.15,lower_clip,True,6,0.02422178,-0.005728534,0.0026864758,-0.0073057353,0.14794922,0,0,0,0
98179,fit,2,true,false,0.15,color_nr,True,6,0.016079795,-0.0047323485,0.0016169726,-0.0049750933,0.12402344,0,0,0,0
98179,fit,2,true,false,0.15,sharpen,True,6,0.02422178,-0.005262063,0.0028318733,-0.0084084271,0.17944336,0,0,0,0
98179,fit,2,true,false,0.15,default,True,6,0.016080155,-0.0044554276,0.0018330549,-0.0062957676,0.1640625,0,0,0,0
98179,fit,2,true,false,0.3,lower_clip,True,6,0.024855863,-0.0041677428,0.0017517482,-0.0011444739,0.30371094,0,0,0,0
98179,fit,2,true,false,0.3,color_nr,True,6,0.020074501,-0.0017704619,-0.00065866761,0.0043629888,0.22607422,0,0,0,0
98179,fit,2,true,false,0.3,sharpen,True,6,0.024855863,-0.0025459592,0.0014746788,-0.0010224704,0.3034668,0,0,0,0
